"#","No.","Name","Category","Laps","Lead","Lap Tm","Spd","Elapsed Tm","Passing Tm","Hits","Strength","Noise","Photocell Time","Transponder","Backup Tx","Backup Passing Tm"
"91","135","Colin Shearer","Vet 50+","1","1","7:04.978","19.5","7:39.855","11:49:11.596","66","155","14","","335","0",""
"92","85","Caroline Harvey","Vet Female","1","1","8:00.697","17.2","8:40.795","11:49:12.461","70","134","14","","285","0",""
"93","94","Margaret Normand","Senior Female","1","1","8:31.862","16.2","9:10.137","11:49:14.699","71","160","14","","294","0",""
"94","120","Gregor Grant","Vet 50+","1","1","7:02.263","19.6","7:43.121","11:49:14.862","64","126","14","","320","0",""
"95","129","Neil Raitt","Vet 50+","1","1","7:11.601","19.2","7:46.523","11:49:18.264","66","129","14","","329","0",""
"96","121","Kenny Kentley","Vet 50+","1","1","7:15.210","19.0","7:47.598","11:49:19.339","63","133","14","","321","0",""
"97","110","Robert Bloor","Vet 50+","1","1","7:12.127","19.2","7:47.774","11:49:19.515","67","132","14","","310","0",""
"98","80","Anne Chisholm","Vet Female","1","1","8:14.552","16.7","8:54.916","11:49:26.582","71","142","14","","280","0",""
"99","141","Adrian Wallis","Vet 50+","1","1","7:20.609","18.8","7:57.090","11:49:28.831","71","147","14","","341","0",""
"100","86","Catherine Logan","Vet Female","1","1","8:17.157","16.7","8:59.569","11:49:31.235","72","149","14","","286","0",""
"101","100","Lorna Sloan","Vet Female","1","1","8:16.754","16.7","9:00.033","11:49:31.699","67","150","14","","300","0",""
"102","105","Cathy Wyse","Vet Female","1","1","8:19.419","16.6","9:02.311","11:49:33.977","69","154","14","","305","0",""
"103","119","Michael Giles","Vet 50+","1","1","7:29.178","18.4","8:06.513","11:49:38.254","68","135","14","","319","0",""
"104","142","William Wilson","Vet 50+","1","1","7:31.321","18.3","8:09.122","11:49:40.863","71","132","9","","342","0",""
"105","122","Alexander McAllister","Vet 50+","1","1","7:31.417","18.3","8:11.813","11:49:43.554","67","131","9","","322","0",""
"106","101","Elisa Smith","Vet Female","1","1","8:38.801","16.0","9:19.816","11:49:51.482","72","162","9","","301","0",""
"107","106","David Anderson","Vet 50+","1","1","7:46.368","17.8","8:22.012","11:49:53.753","73","141","9","","306","0",""
"108","123","Ronald Mill","Vet 50+","1","1","7:43.320","17.9","8:23.060","11:49:54.801","66","154","9","","323","0",""
"109","125","Russell Mowat","Vet 50+","1","1","7:49.201","17.6","8:26.786","11:49:58.527","72","142","9","","325","0",""
"110","102","Ainsley Turbitt","Vet Female","1","1","8:44.824","15.8","9:29.940","11:50:01.606","71","161","9","","302","0",""
"111","138","Fraser Tait","Vet 50+","1","1","7:48.703","17.7","8:30.225","11:50:01.966","68","155","9","","338","0",""
"112","134","Alan Shanley","Vet 50+","1","1","7:50.742","17.6","8:31.881","11:50:03.622","73","136","9","","334","0",""
"113","128","Howard Perkins","Vet 50+","1","1","7:54.592","17.4","8:33.337","11:50:05.078","73","134","9","","328","0",""
"114","133","Graeme Scott","Vet 50+","1","1","7:57.385","17.3","8:37.093","11:50:08.834","70","141","9","","333","0",""
"115","95","Nienke Oostra","Vet Female","1","1","9:00.418","15.3","9:42.199","11:50:13.865","73","159","9","","295","0",""
